filename,datetime,fits_url,fov,exposure,filter,target,telescope,site,user,is_calibration,session_id,filepath,download_status,file_size
TRES-5260904053016,2026-09-04 05:30:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904053016.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904053016.fits,downloaded,656640
TRES-5260904053315,2026-09-04 05:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904053315.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904053315.fits,downloaded,656640
TRES-5260904053615,2026-09-04 05:36:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904053615.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904053615.fits,downloaded,656640
TRES-5260904053916,2026-09-04 05:39:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904053916.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904053916.fits,downloaded,656640
TRES-5260904054215,2026-09-04 05:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904054215.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904054215.fits,downloaded,656640
TRES-5260904054515,2026-09-04 05:45:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904054515.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904054515.fits,downloaded,656640
TRES-5260904054815,2026-09-04 05:48:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904054815.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904054815.fits,downloaded,656640
TRES-5260904055116,2026-09-04 05:51:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904055116.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904055116.fits,downloaded,656640
TRES-5260904055415,2026-09-04 05:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904055415.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904055415.fits,downloaded,656640
TRES-5260904055715,2026-09-04 05:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904055715.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904055715.fits,downloaded,656640
TRES-5260904060015,2026-09-04 06:00:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904060015.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904060015.fits,downloaded,656640
TRES-5260904060317,2026-09-04 06:03:17,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904060317.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904060317.fits,downloaded,656640
TRES-5260904060615,2026-09-04 06:06:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904060615.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904060615.fits,downloaded,656640
TRES-5260904060916,2026-09-04 06:09:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904060916.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904060916.fits,downloaded,656640
TRES-5260904061215,2026-09-04 06:12:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904061215.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904061215.fits,downloaded,656640
TRES-5260904061515,2026-09-04 06:15:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904061515.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904061515.fits,downloaded,656640
TRES-5260904061816,2026-09-04 06:18:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904061816.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904061816.fits,downloaded,656640
TRES-5260904062115,2026-09-04 06:21:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904062115.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904062115.fits,downloaded,656640
TRES-5260904062415,2026-09-04 06:24:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904062415.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904062415.fits,downloaded,656640
TRES-5260904062715,2026-09-04 06:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904062715.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904062715.fits,downloaded,656640
TRES-5260904063015,2026-09-04 06:30:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904063015.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904063015.fits,downloaded,656640
TRES-5260904063315,2026-09-04 06:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904063315.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904063315.fits,downloaded,656640
TRES-5260904063615,2026-09-04 06:36:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904063615.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904063615.fits,downloaded,656640
TRES-5260904063917,2026-09-04 06:39:17,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904063917.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904063917.fits,downloaded,656640
TRES-5260904064215,2026-09-04 06:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904064215.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904064215.fits,downloaded,656640
TRES-5260904064515,2026-09-04 06:45:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904064515.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904064515.fits,downloaded,656640
TRES-5260904064816,2026-09-04 06:48:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904064816.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904064816.fits,downloaded,656640
TRES-5260904065116,2026-09-04 06:51:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904065116.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904065116.fits,downloaded,656640
TRES-5260904065416,2026-09-04 06:54:16,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904065416.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904065416.fits,downloaded,656640
TRES-5260904065715,2026-09-04 06:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/TRES-5260904065715.FITS,Main,60.00,Clear,TRES-5,Cecilia,AZ,moguest,False,session_01,observations\2026-09-04\TRES-5\session_01\TRES-5260904065715.fits,downloaded,656640
WASP-10260808054017,2026-08-08 05:40:17,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808054017.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808054017.fits,downloaded,656640
WASP-10260808054215,2026-08-08 05:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808054215.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808054215.fits,downloaded,656640
WASP-10260808054517,2026-08-08 05:45:17,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808054517.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808054517.fits,downloaded,656640
WASP-10260808054815,2026-08-08 05:48:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808054815.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808054815.fits,downloaded,656640
WASP-10260808055116,2026-08-08 05:51:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808055116.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808055116.fits,downloaded,656640
WASP-10260808055415,2026-08-08 05:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808055415.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808055415.fits,downloaded,656640
WASP-10260808055715,2026-08-08 05:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808055715.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808055715.fits,downloaded,656640
WASP-10260808060016,2026-08-08 06:00:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808060016.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808060016.fits,downloaded,656640
WASP-10260808060316,2026-08-08 06:03:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808060316.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808060316.fits,downloaded,656640
WASP-10260808060616,2026-08-08 06:06:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808060616.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808060616.fits,downloaded,656640
WASP-10260808060915,2026-08-08 06:09:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808060915.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808060915.fits,downloaded,656640
WASP-10260808061216,2026-08-08 06:12:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808061216.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808061216.fits,downloaded,656640
WASP-10260808061516,2026-08-08 06:15:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808061516.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808061516.fits,downloaded,656640
WASP-10260808061816,2026-08-08 06:18:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808061816.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808061816.fits,downloaded,656640
WASP-10260808062115,2026-08-08 06:21:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808062115.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808062115.fits,downloaded,656640
WASP-10260808062415,2026-08-08 06:24:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808062415.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808062415.fits,downloaded,656640
WASP-10260808062715,2026-08-08 06:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808062715.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808062715.fits,downloaded,656640
WASP-10260808063015,2026-08-08 06:30:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808063015.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808063015.fits,downloaded,656640
WASP-10260808063315,2026-08-08 06:33:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808063315.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808063315.fits,downloaded,656640
WASP-10260808063615,2026-08-08 06:36:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808063615.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808063615.fits,downloaded,656640
WASP-10260808063915,2026-08-08 06:39:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808063915.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808063915.fits,downloaded,656640
WASP-10260808064216,2026-08-08 06:42:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808064216.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808064216.fits,downloaded,656640
WASP-10260808064516,2026-08-08 06:45:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808064516.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808064516.fits,downloaded,656640
WASP-10260808064816,2026-08-08 06:48:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808064816.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808064816.fits,downloaded,656640
WASP-10260808065115,2026-08-08 06:51:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808065115.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808065115.fits,downloaded,656640
WASP-10260808065415,2026-08-08 06:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808065415.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808065415.fits,downloaded,656640
WASP-10260808065715,2026-08-08 06:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808065715.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808065715.fits,downloaded,656640
WASP-10260808070016,2026-08-08 07:00:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808070016.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808070016.fits,downloaded,656640
WASP-10260808070315,2026-08-08 07:03:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808070315.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808070315.fits,downloaded,656640
WASP-10260808070615,2026-08-08 07:06:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808070615.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808070615.fits,downloaded,656640
WASP-10260808070915,2026-08-08 07:09:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808070915.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808070915.fits,downloaded,656640
WASP-10260808071216,2026-08-08 07:12:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808071216.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808071216.fits,downloaded,656640
WASP-10260808071516,2026-08-08 07:15:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808071516.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808071516.fits,downloaded,656640
WASP-10260808071815,2026-08-08 07:18:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808071815.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808071815.fits,downloaded,656640
WASP-10260808072116,2026-08-08 07:21:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808072116.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808072116.fits,downloaded,656640
WASP-10260808072416,2026-08-08 07:24:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808072416.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808072416.fits,downloaded,656640
WASP-10260808072715,2026-08-08 07:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808072715.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808072715.fits,downloaded,656640
WASP-10260808073016,2026-08-08 07:30:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808073016.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808073016.fits,downloaded,656640
WASP-10260808073317,2026-08-08 07:33:17,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808073317.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808073317.fits,downloaded,656640
WASP-10260808073615,2026-08-08 07:36:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808073615.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808073615.fits,downloaded,656640
WASP-10260808073915,2026-08-08 07:39:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808073915.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808073915.fits,downloaded,656640
WASP-10260808074215,2026-08-08 07:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808074215.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808074215.fits,downloaded,656640
WASP-10260808074516,2026-08-08 07:45:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808074516.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808074516.fits,downloaded,656640
WASP-10260808074815,2026-08-08 07:48:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808074815.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808074815.fits,downloaded,656640
WASP-10260808075115,2026-08-08 07:51:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808075115.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808075115.fits,downloaded,656640
WASP-10260808075416,2026-08-08 07:54:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808075416.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808075416.fits,downloaded,656640
WASP-10260808075716,2026-08-08 07:57:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808075716.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808075716.fits,downloaded,656640
WASP-10260808080015,2026-08-08 08:00:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808080015.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808080015.fits,downloaded,656640
WASP-10260808080315,2026-08-08 08:03:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808080315.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808080315.fits,downloaded,656640
WASP-10260808080616,2026-08-08 08:06:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808080616.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808080616.fits,downloaded,656640
WASP-10260808080916,2026-08-08 08:09:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808080916.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808080916.fits,downloaded,656640
WASP-10260808081215,2026-08-08 08:12:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808081215.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808081215.fits,downloaded,656640
WASP-10260808081516,2026-08-08 08:15:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808081516.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808081516.fits,downloaded,656640
WASP-10260808081816,2026-08-08 08:18:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808081816.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808081816.fits,downloaded,656640
WASP-10260808082115,2026-08-08 08:21:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808082115.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808082115.fits,downloaded,656640
WASP-10260808082415,2026-08-08 08:24:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808082415.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808082415.fits,downloaded,656640
WASP-10260808082715,2026-08-08 08:27:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808082715.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808082715.fits,downloaded,656640
WASP-10260808083015,2026-08-08 08:30:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808083015.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808083015.fits,downloaded,656640
WASP-10260808083316,2026-08-08 08:33:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808083316.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808083316.fits,downloaded,656640
WASP-10260808083615,2026-08-08 08:36:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808083615.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808083615.fits,downloaded,656640
WASP-10260808083916,2026-08-08 08:39:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808083916.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808083916.fits,downloaded,656640
WASP-10260808084215,2026-08-08 08:42:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808084215.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808084215.fits,downloaded,656640
WASP-10260808084516,2026-08-08 08:45:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808084516.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808084516.fits,downloaded,656640
WASP-10260808084815,2026-08-08 08:48:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808084815.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808084815.fits,downloaded,656640
WASP-10260808085115,2026-08-08 08:51:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808085115.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808085115.fits,downloaded,656640
WASP-10260808085415,2026-08-08 08:54:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808085415.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808085415.fits,downloaded,656640
WASP-10260808085715,2026-08-08 08:57:15,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808085715.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808085715.fits,downloaded,656640
WASP-10260808090016,2026-08-08 09:00:16,https://mo-www.cfa.harvard.edu/ImageDirectory/WASP-10260808090016.FITS,Main,60.00,Clear,WASP-10,Cecilia,AZ,moguest,False,session_01,observations\2026-08-08\WASP-10\session_01\WASP-10260808090016.fits,downloaded,656640
